variable_id,variable,pooling,feature_id,field,split,group,n,effect,abs_effect,nonzero_fraction,same_as_train_direction,seen_in_train,eligible
7,voice_and_agent_prominence,mean,8235,lexical_domain,test,scientific_research,16,0.6602736591889643,0.6602736591889643,0.5625,True,False,True
7,voice_and_agent_prominence,final,8074,marker_family,train,active_voice,60,-0.4273707769125247,0.4273707769125247,0.45,True,True,True
7,voice_and_agent_prominence,final,8074,marker_family,train,agentless_passive,170,-0.5634864796041043,0.5634864796041043,0.4176470588235294,True,True,True
7,voice_and_agent_prominence,final,8074,marker_family,train,by_phrase_passive,170,-0.5391278384624048,0.5391278384624048,0.4235294117647059,True,True,True
7,voice_and_agent_prominence,final,8074,marker_family,val,patient_prominent_passive,50,-0.5827828053439623,0.5827828053439623,0.52,True,False,True
7,voice_and_agent_prominence,final,8074,marker_family,test,impersonal_voice,25,-0.2,0.2,0.04,True,False,True
7,voice_and_agent_prominence,final,8074,marker_family,test,middle_like_voice,25,-0.1999999880354505,0.1999999880354505,0.04,True,False,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,community_services,66,-0.30874962808878675,0.30874962808878675,0.24242424242424243,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,education,67,-0.23315217557472576,0.23315217557472576,0.2537313432835821,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,engineering,67,-0.6563078372271443,0.6563078372271443,0.5970149253731343,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,healthcare,67,-0.6711383152914676,0.6711383152914676,0.5223880597014925,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,logistics,67,-0.45446855338505115,0.45446855338505115,0.29850746268656714,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,train,workplace_operations,66,-0.690697639877667,0.690697639877667,0.6363636363636364,True,True,True
7,voice_and_agent_prominence,final,8074,lexical_domain,val,agriculture,25,-0.5564710896434153,0.5564710896434153,0.4,True,False,True
7,voice_and_agent_prominence,final,8074,lexical_domain,val,finance,25,-0.6515007382467701,0.6515007382467701,0.64,True,False,True
7,voice_and_agent_prominence,final,8074,lexical_domain,test,legal,18,-0.2357022552900026,0.2357022552900026,0.05555555555555555,True,False,True
7,voice_and_agent_prominence,final,8074,lexical_domain,test,public_administration,16,-0.25,0.25,0.0625,True,False,True
7,voice_and_agent_prominence,final,8074,lexical_domain,test,scientific_research,16,0.0,0.0,0.0,False,False,True
8,causativity_and_valency_change,mean,8182,marker_family,train,english_periphrastic_have_cause,60,0.962609790544044,0.962609790544044,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,marker_family,train,english_periphrastic_make_cause,140,0.9546177088157319,0.9546177088157319,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,marker_family,train,turkish_morphological_causative,200,0.8596102875312636,0.8596102875312636,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,marker_family,val,indirect_causative,24,0.943337386604138,0.943337386604138,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,marker_family,val,permissive_causative,26,0.9470163952431517,0.9470163952431517,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,marker_family,test,causer_added_morphological,25,0.8744923916562601,0.8744923916562601,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,marker_family,test,coercive_causative,25,0.6797262225419892,0.6797262225419892,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,community_services,42,0.8602175458004362,0.8602175458004362,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,education,68,0.888303996262981,0.888303996262981,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,engineering,74,0.8985684298697348,0.8985684298697348,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,healthcare,84,0.9288461605917445,0.9288461605917445,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,logistics,54,0.8983097298337145,0.8983097298337145,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,train,workplace_operations,78,0.8834867138799551,0.8834867138799551,1.0,True,True,True
8,causativity_and_valency_change,mean,8182,lexical_domain,val,agriculture,23,0.9234104091756122,0.9234104091756122,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,lexical_domain,val,finance,27,0.9457351818677916,0.9457351818677916,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,lexical_domain,test,legal,18,0.7983373833815806,0.7983373833815806,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,lexical_domain,test,public_administration,15,0.7504630416262589,0.7504630416262589,1.0,True,False,True
8,causativity_and_valency_change,mean,8182,lexical_domain,test,scientific_research,17,0.8038944386386472,0.8038944386386472,1.0,True,False,True
8,causativity_and_valency_change,final,3288,marker_family,train,english_periphrastic_have_cause,60,0.8320958892151193,0.8320958892151193,1.0,True,True,True
8,causativity_and_valency_change,final,3288,marker_family,train,english_periphrastic_make_cause,140,0.8513159926382502,0.8513159926382502,1.0,True,True,True
8,causativity_and_valency_change,final,3288,marker_family,train,turkish_morphological_causative,200,0.8125291532528983,0.8125291532528983,1.0,True,True,True
8,causativity_and_valency_change,final,3288,marker_family,val,indirect_causative,24,0.9534966199842286,0.9534966199842286,1.0,True,False,True
8,causativity_and_valency_change,final,3288,marker_family,val,permissive_causative,26,0.8146920149945366,0.8146920149945366,1.0,True,False,True
8,causativity_and_valency_change,final,3288,marker_family,test,causer_added_morphological,25,0.9044650234257298,0.9044650234257298,1.0,True,False,True
8,causativity_and_valency_change,final,3288,marker_family,test,coercive_causative,25,0.590864025477527,0.590864025477527,1.0,True,False,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,community_services,42,0.8757527609040251,0.8757527609040251,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,education,68,0.8533532198046512,0.8533532198046512,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,engineering,74,0.8665156803378408,0.8665156803378408,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,healthcare,84,0.8518182088221214,0.8518182088221214,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,logistics,54,0.7348751132809818,0.7348751132809818,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,train,workplace_operations,78,0.7469181701689805,0.7469181701689805,1.0,True,True,True
8,causativity_and_valency_change,final,3288,lexical_domain,val,agriculture,23,0.891243063791782,0.891243063791782,1.0,True,False,True
8,causativity_and_valency_change,final,3288,lexical_domain,val,finance,27,0.8807830843424745,0.8807830843424745,1.0,True,False,True
8,causativity_and_valency_change,final,3288,lexical_domain,test,legal,18,0.7962702822899773,0.7962702822899773,1.0,True,False,True
8,causativity_and_valency_change,final,3288,lexical_domain,test,public_administration,15,0.7087001703456458,0.7087001703456458,1.0,True,False,True
8,causativity_and_valency_change,final,3288,lexical_domain,test,scientific_research,17,0.7314946599439159,0.7314946599439159,1.0,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,train,english_function_word_relation,100,-0.13732825197825302,0.13732825197825302,0.27,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,train,english_prepositional_relation,100,-0.29349362717577293,0.29349362717577293,0.31,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,train,turkish_bound_case_relation,200,-0.6770217776903059,0.6770217776903059,0.565,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,val,turkish_possessive_case_stack,50,-0.5613006249760009,0.5613006249760009,0.48,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,test,analytic_to_synthetic_parallel,25,0.2,0.2,0.04,False,False,True
9,analytic_vs_synthetic_encoding,mean,6579,marker_family,test,turkish_multi_suffix_compression,25,-0.7297642048101571,0.7297642048101571,0.6,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,community_services,66,-0.599995635441244,0.599995635441244,0.5909090909090909,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,education,67,-0.41351535086883584,0.41351535086883584,0.2835820895522388,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,engineering,67,-0.6227814151793182,0.6227814151793182,0.4925373134328358,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,healthcare,67,-0.28661403336864494,0.28661403336864494,0.3880597014925373,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,logistics,67,-0.5487275049349177,0.5487275049349177,0.417910447761194,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,train,workplace_operations,66,-0.47169326245287607,0.47169326245287607,0.3939393939393939,True,True,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,val,agriculture,25,-0.6785848651494781,0.6785848651494781,0.48,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,val,finance,25,-0.4231028765220264,0.4231028765220264,0.48,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,test,legal,17,-0.6317441586874699,0.6317441586874699,0.47058823529411764,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,test,public_administration,16,-0.4630598065429954,0.4630598065429954,0.375,True,False,True
9,analytic_vs_synthetic_encoding,mean,6579,lexical_domain,test,scientific_research,17,-0.33624946040286946,0.33624946040286946,0.11764705882352941,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,train,english_function_word_relation,100,0.21338280869513343,0.21338280869513343,0.1,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,train,english_prepositional_relation,100,0.026311702646804536,0.026311702646804536,0.05,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,train,turkish_bound_case_relation,200,0.4479639407815663,0.4479639407815663,0.31,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,val,turkish_possessive_case_stack,50,0.43757955337208654,0.43757955337208654,0.62,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,test,analytic_to_synthetic_parallel,25,-0.2,0.2,0.04,False,False,True
9,analytic_vs_synthetic_encoding,final,9565,marker_family,test,turkish_multi_suffix_compression,25,0.587989575411103,0.587989575411103,0.6,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,community_services,66,0.4042989754755197,0.4042989754755197,0.2727272727272727,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,education,67,0.23691511879664975,0.23691511879664975,0.11940298507462686,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,engineering,67,0.29109448145957956,0.29109448145957956,0.14925373134328357,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,healthcare,67,0.2117328377507992,0.2117328377507992,0.07462686567164178,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,logistics,67,0.5075828111365135,0.5075828111365135,0.2835820895522388,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,train,workplace_operations,66,0.22538807327085944,0.22538807327085944,0.25757575757575757,True,True,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,val,agriculture,25,0.6119737011046082,0.6119737011046082,0.52,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,val,finance,25,0.24049140417959655,0.24049140417959655,0.72,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,test,legal,17,0.4277385180385694,0.4277385180385694,0.29411764705882354,True,False,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,test,public_administration,16,-0.11870038503883316,0.11870038503883316,0.25,False,False,True
9,analytic_vs_synthetic_encoding,final,9565,lexical_domain,test,scientific_research,17,0.5006678680521179,0.5006678680521179,0.4117647058823529,True,False,True
10,morphological_segmentation_type,mean,6125,marker_family,train,hyphenated_morpheme_chain,120,-0.8555485702156949,0.8555485702156949,0.8416666666666667,True,True,True
10,morphological_segmentation_type,mean,6125,marker_family,train,suffix_stack_surface,160,-0.6839108582551965,0.6839108582551965,0.4875,True,True,True
10,morphological_segmentation_type,mean,6125,marker_family,train,unsegmented_agglutinated_form,120,-0.5625826230252252,0.5625826230252252,0.325,True,True,True
10,morphological_segmentation_type,mean,6125,marker_family,val,gloss_like_separated_morphemes,50,-0.5309546814144129,0.5309546814144129,0.32,True,False,True
10,morphological_segmentation_type,mean,6125,marker_family,test,derivational_inflectional_stack,25,-0.45619455067031484,0.45619455067031484,0.32,True,False,True
10,morphological_segmentation_type,mean,6125,marker_family,test,possessive_number_case_stack,25,-0.4839939862154993,0.4839939862154993,0.24,True,False,True
10,morphological_segmentation_type,mean,6125,lexical_domain,train,community_services,66,-0.6969629107461651,0.6969629107461651,0.5454545454545454,True,True,True
10,morphological_segmentation_type,mean,6125,lexical_domain,train,education,67,-0.7569251166401139,0.7569251166401139,0.6119402985074627,True,True,True
10,morphological_segmentation_type,mean,6125,lexical_domain,train,engineering,67,-0.7622196978903168,0.7622196978903168,0.6119402985074627,True,True,True
